Date,Price,Tckr,Rvn,Title,Freq,Units,Adjustment,LastUpdt,Popularity,Since,Notes
2009-09-03,4.59,MORTGAGE5US,-1.713062098501072,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-10,4.51,MORTGAGE5US,-1.7429193899782152,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-17,4.51,MORTGAGE5US,0,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-24,4.51,MORTGAGE5US,0,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-01,4.42,MORTGAGE5US,-1.9955654101995532,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-08,4.35,MORTGAGE5US,-1.5837104072398256,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-15,4.38,MORTGAGE5US,0.6896551724137989,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-22,4.4,MORTGAGE5US,0.4566210045662206,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-29,4.42,MORTGAGE5US,0.4545454545454448,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-05,4.35,MORTGAGE5US,-1.5837104072398256,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-12,4.29,MORTGAGE5US,-1.3793103448275774,NA,NA,NA,NA,NA,NA,NA,NA
